,Ravi::empathy,Ravi::trust,Ravi::skepticism,Ravi::resolve,Ravi::need,Ravi::memory,Ravi::nuance,Ravi::authority,Nima::empathy,Nima::trust,Nima::skepticism,Nima::resolve,Nima::need,Nima::memory,Nima::nuance,Nima::authority,Mariel::empathy,Mariel::trust,Mariel::skepticism,Mariel::resolve,Mariel::need,Mariel::memory,Mariel::nuance,Mariel::authority,Tovren::empathy,Tovren::trust,Tovren::skepticism,Tovren::resolve,Tovren::need,Tovren::memory,Tovren::nuance,Tovren::authority,Dalen::empathy,Dalen::trust,Dalen::skepticism,Dalen::resolve,Dalen::need,Dalen::memory,Dalen::nuance,Dalen::authority,Archivist Malrik::empathy,Archivist Malrik::trust,Archivist Malrik::skepticism,Archivist Malrik::resolve,Archivist Malrik::need,Archivist Malrik::memory,Archivist Malrik::nuance,Archivist Malrik::authority,High Seer Elenya::empathy,High Seer Elenya::trust,High Seer Elenya::skepticism,High Seer Elenya::resolve,High Seer Elenya::need,High Seer Elenya::memory,High Seer Elenya::nuance,High Seer Elenya::authority,Coren the Mediator::empathy,Coren the Mediator::trust,Coren the Mediator::skepticism,Coren the Mediator::resolve,Coren the Mediator::need,Coren the Mediator::memory,Coren the Mediator::nuance,Coren the Mediator::authority
44,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
45,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
46,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
47,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
48,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
49,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
50,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
51,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
52,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
53,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
54,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
55,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
56,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
57,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
58,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
59,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
60,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
61,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
62,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
63,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
64,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
65,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
66,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
67,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
68,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
69,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
70,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
71,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
72,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
73,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
74,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
75,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
76,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
77,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
78,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
79,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
80,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
81,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
82,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
83,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
84,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
85,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
86,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
87,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
88,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
89,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
90,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
91,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
